primary_title,runtime_minutes,genres,production_budget,worldwide_gross,year,ROI
The Fighter,116,Biography,11000000,129262388,2010,1075
The Fighter,116,Drama,11000000,129262388,2010,1075
The Fighter,116,Sport,11000000,129262388,2010,1075
Five Feet Apart,116,Drama,7000000,80504421,2019,1050
Five Feet Apart,116,Romance,7000000,80504421,2019,1050
The Sessions,95,Biography,1000000,11495204,2012,1050
The Sessions,95,Comedy,1000000,11495204,2012,1050
The Sessions,95,Drama,1000000,11495204,2012,1050
Lucy,89,Action,40000000,457507776,2014,1044
Lucy,89,Sci-Fi,40000000,457507776,2014,1044
Lucy,89,Thriller,40000000,457507776,2014,1044
Bad Teacher,92,Comedy,19000000,215448997,2011,1034
Bad Teacher,92,Romance,19000000,215448997,2011,1034
Monsters,94,Drama,500000,5639730,2010,1028
Monsters,94,Sci-Fi,500000,5639730,2010,1028
Monsters,94,Thriller,500000,5639730,2010,1028
Silver Linings Playbook,122,Comedy,21000000,236412453,2012,1026
Silver Linings Playbook,122,Drama,21000000,236412453,2012,1026
Silver Linings Playbook,122,Romance,21000000,236412453,2012,1026
Ted,106,Comedy,50000000,556016627,2012,1012
Ted,106,Fantasy,50000000,556016627,2012,1012
The Big Sick,120,Comedy,5000000,53972860,2017,979
The Big Sick,120,Drama,5000000,53972860,2017,979
The Big Sick,120,Romance,5000000,53972860,2017,979
Jumanji: Welcome to the Jungle,119,Action,90000000,964496193,2017,972
Jumanji: Welcome to the Jungle,119,Adventure,90000000,964496193,2017,972
Jumanji: Welcome to the Jungle,119,Comedy,90000000,964496193,2017,972
Buried,95,Drama,1987650,21270290,2010,970
Buried,95,Mystery,1987650,21270290,2010,970
Buried,95,Thriller,1987650,21270290,2010,970
The First Purge,98,Action,13000000,136617305,2018,951
The First Purge,98,Horror,13000000,136617305,2018,951
The First Purge,98,Sci-Fi,13000000,136617305,2018,951
Me Before You,106,Drama,20000000,208265198,2016,941
Me Before You,106,Romance,20000000,208265198,2016,941
The Twilight Saga: Eclipse,124,Adventure,68000000,706102828,2010,938
The Twilight Saga: Eclipse,124,Drama,68000000,706102828,2010,938
The Twilight Saga: Eclipse,124,Fantasy,68000000,706102828,2010,938
Chronicle,84,Drama,12000000,123681790,2012,931
Chronicle,84,Sci-Fi,12000000,123681790,2012,931
Chronicle,84,Thriller,12000000,123681790,2012,931
Kevin Hart: Laugh at My Pain,89,Comedy,750000,7712436,2011,928
Kevin Hart: Laugh at My Pain,89,Documentary,750000,7712436,2011,928
Jigsaw,92,Crime,10000000,102445196,2017,924
Jigsaw,92,Horror,10000000,102445196,2017,924
Jigsaw,92,Mystery,10000000,102445196,2017,924
The Maze Runner,113,Action,34000000,348319861,2014,924
The Maze Runner,113,Mystery,34000000,348319861,2014,924
The Maze Runner,113,Sci-Fi,34000000,348319861,2014,924
Meet the Blacks,94,Comedy,900000,9097072,2016,911
Meet the Blacks,94,Horror,900000,9097072,2016,911
The Shape of Water,123,Adventure,19500000,195790794,2017,904
The Shape of Water,123,Drama,19500000,195790794,2017,904
The Shape of Water,123,Fantasy,19500000,195790794,2017,904
Pitch Perfect 2,115,Comedy,29000000,287625468,2015,892
Pitch Perfect 2,115,Music,29000000,287625468,2015,892
Mama,100,Horror,15000000,148095566,2013,887
Mama,100,Thriller,15000000,148095566,2013,887
Hunt for the Wilderpeople,101,Adventure,2500000,23845533,2016,854
Hunt for the Wilderpeople,101,Comedy,2500000,23845533,2016,854
Hunt for the Wilderpeople,101,Drama,2500000,23845533,2016,854
Easy A,92,Comedy,8000000,76200721,2010,853
Easy A,92,Drama,8000000,76200721,2010,853
Easy A,92,Romance,8000000,76200721,2010,853
Unsane,98,Drama,1500000,14244931,2018,850
Unsane,98,Horror,1500000,14244931,2018,850
Unsane,98,Mystery,1500000,14244931,2018,850
Think Like a Man,122,Comedy,12000000,113373764,2012,845
Think Like a Man,122,Romance,12000000,113373764,2012,845
American Sniper,133,Action,58000000,547326372,2014,844
American Sniper,133,Biography,58000000,547326372,2014,844
American Sniper,133,Drama,58000000,547326372,2014,844
Bajrangi Bhaijaan,163,Action,13000000,121778347,2015,837
Bajrangi Bhaijaan,163,Comedy,13000000,121778347,2015,837
Bajrangi Bhaijaan,163,Drama,13000000,121778347,2015,837
Hidden Figures,127,Biography,25000000,231771716,2016,827
Hidden Figures,127,Drama,25000000,231771716,2016,827
Hidden Figures,127,History,25000000,231771716,2016,827
Ice Age: Continental Drift,88,Adventure,95000000,879765137,2012,826
Ice Age: Continental Drift,88,Animation,95000000,879765137,2012,826
Ice Age: Continental Drift,88,Comedy,95000000,879765137,2012,826
Manchester by the Sea,137,Drama,8500000,77733867,2016,815
Dirty Grandpa,102,Comedy,11500000,105078449,2016,814
The Shallows,86,Drama,13000000,118763442,2016,814
The Shallows,86,Horror,13000000,118763442,2016,814
The Shallows,86,Thriller,13000000,118763442,2016,814
Book Club,104,Comedy,10000000,91113683,2018,811
Book Club,104,Drama,10000000,91113683,2018,811
Book Club,104,Romance,10000000,91113683,2018,811
Ouija: Origin of Evil,99,Drama,9000000,81831866,2016,809
Ouija: Origin of Evil,99,Horror,9000000,81831866,2016,809
Ouija: Origin of Evil,99,Mystery,9000000,81831866,2016,809
The Kids Are All Right,106,Comedy,4000000,36275469,2010,807
The Kids Are All Right,106,Drama,4000000,36275469,2010,807
The Kids Are All Right,106,Romance,4000000,36275469,2010,807
12 Years a Slave,134,Biography,20000000,181025343,2013,805
12 Years a Slave,134,Drama,20000000,181025343,2013,805
12 Years a Slave,134,History,20000000,181025343,2013,805
Bad Moms,100,Comedy,20000000,180998716,2016,805
The Second Best Exotic Marigold Hotel,122,Comedy,10000000,90384306,2015,804
The Second Best Exotic Marigold Hotel,122,Drama,10000000,90384306,2015,804
Bridesmaids,125,Comedy,32500000,289632023,2011,791
Bridesmaids,125,Romance,32500000,289632023,2011,791
The Karate Kid,140,Action,40000000,351774938,2010,779
The Karate Kid,140,Drama,40000000,351774938,2010,779
The Karate Kid,140,Family,40000000,351774938,2010,779
The Descendants,115,Comedy,20000000,175507800,2011,778
The Descendants,115,Drama,20000000,175507800,2011,778
Baahubali 2: The Conclusion,167,Action,30000000,263502914,2017,778
Baahubali 2: The Conclusion,167,Drama,30000000,263502914,2017,778
The Woman in Black,95,Drama,15000000,128955898,2012,760
The Woman in Black,95,Fantasy,15000000,128955898,2012,760
The Woman in Black,95,Horror,15000000,128955898,2012,760
Project X,88,Comedy,12000000,103028188,2012,759
Jackass 3D,95,Action,20000000,171685793,2010,758
Jackass 3D,95,Comedy,20000000,171685793,2010,758
Jackass 3D,95,Documentary,20000000,171685793,2010,758
Breaking In,88,Action,6000000,51411620,2018,757
Breaking In,88,Crime,6000000,51411620,2018,757
Breaking In,88,Drama,6000000,51411620,2018,757
No Escape,103,Action,5000000,42844516,2015,757
No Escape,103,Thriller,5000000,42844516,2015,757
Magic Mike XXL,115,Comedy,14500000,123660597,2015,753
Magic Mike XXL,115,Drama,14500000,123660597,2015,753
Magic Mike XXL,115,Music,14500000,123660597,2015,753
The Help,146,Drama,25000000,213120004,2011,752
Frozen,102,Adventure,150000000,1272469910,2013,748
Frozen,102,Animation,150000000,1272469910,2013,748
Frozen,102,Comedy,150000000,1272469910,2013,748
Tiny Furniture,98,Comedy,50000,424149,2010,748
Tiny Furniture,98,Drama,50000,424149,2010,748
Tiny Furniture,98,Romance,50000,424149,2010,748
The Hunger Games,142,Action,80000000,677923379,2012,747
The Hunger Games,142,Adventure,80000000,677923379,2012,747
The Hunger Games,142,Sci-Fi,80000000,677923379,2012,747
Sing,108,Animation,75000000,634454789,2016,746
Sing,108,Comedy,75000000,634454789,2016,746
Sing,108,Family,75000000,634454789,2016,746
Taken 2,92,Action,45000000,377807404,2012,740
Taken 2,92,Thriller,45000000,377807404,2012,740
"As Above, So Below",93,Adventure,5000000,41824066,2014,736
"As Above, So Below",93,Horror,5000000,41824066,2014,736
"As Above, So Below",93,Mystery,5000000,41824066,2014,736
Weekend,97,Drama,190000,1577585,2011,730
Weekend,97,Romance,190000,1577585,2011,730
Weekend,80,Comedy,190000,1577585,2011,730
Weekend,80,Drama,190000,1577585,2011,730
Weekend,121,Action,190000,1577585,2011,730
Weekend,121,Comedy,190000,1577585,2011,730
Weekend,121,Crime,190000,1577585,2011,730
Philomena,98,Biography,12000000,98963392,2013,725
Philomena,98,Comedy,12000000,98963392,2013,725
Philomena,98,Drama,12000000,98963392,2013,725
The Theory of Everything,123,Biography,15000000,123327692,2014,722
The Theory of Everything,123,Drama,15000000,123327692,2014,722
The Theory of Everything,123,Romance,15000000,123327692,2014,722
Hotel Transylvania 3: Summer Vacation,97,Adventure,65000000,527079962,2018,711
Hotel Transylvania 3: Summer Vacation,97,Animation,65000000,527079962,2018,711
Hotel Transylvania 3: Summer Vacation,97,Comedy,65000000,527079962,2018,711
Winter's Bone,100,Drama,2000000,16131551,2010,707
Winter's Bone,100,Mystery,2000000,16131551,2010,707
The Artist,100,Comedy,16000000,128256712,2011,702
The Artist,100,Drama,16000000,128256712,2011,702
The Artist,100,Romance,16000000,128256712,2011,702
The Artist,100,Thriller,16000000,128256712,2011,702
Furious 7,137,Action,190000000,1518722794,2015,699
Furious 7,137,Crime,190000000,1518722794,2015,699
Furious 7,137,Thriller,190000000,1518722794,2015,699
Crazy Rich Asians,120,Comedy,30000000,238099711,2018,694
Crazy Rich Asians,120,Romance,30000000,238099711,2018,694
Dark Skies,97,Horror,3500000,27704111,2013,692
Dark Skies,97,Sci-Fi,3500000,27704111,2013,692
Dark Skies,97,Thriller,3500000,27704111,2013,692
Despicable Me,95,Animation,69000000,543464573,2010,688
Despicable Me,95,Comedy,69000000,543464573,2010,688
Despicable Me,95,Family,69000000,543464573,2010,688
Beauty and the Beast,129,Family,160000000,1259199706,2017,687
Beauty and the Beast,129,Fantasy,160000000,1259199706,2017,687
Beauty and the Beast,129,Musical,160000000,1259199706,2017,687
Lady Bird,94,Comedy,10000000,78610769,2017,686
Lady Bird,94,Drama,10000000,78610769,2017,686
Paranormal Activity: The Ghost Dimension,88,Horror,10000000,77959374,2015,680
Paranormal Activity: The Ghost Dimension,88,Mystery,10000000,77959374,2015,680
Paranormal Activity: The Ghost Dimension,88,Thriller,10000000,77959374,2015,680
Before Midnight,109,Drama,3000000,23251930,2013,675
Before Midnight,109,Romance,3000000,23251930,2013,675
Jurassic World: Fallen Kingdom,128,Action,170000000,1305772799,2018,668
Jurassic World: Fallen Kingdom,128,Adventure,170000000,1305772799,2018,668
Jurassic World: Fallen Kingdom,128,Sci-Fi,170000000,1305772799,2018,668
The Lazarus Effect,83,Horror,5000000,38359310,2015,667
The Lazarus Effect,83,Mystery,5000000,38359310,2015,667
The Lazarus Effect,83,Sci-Fi,5000000,38359310,2015,667
Jurassic World,124,Action,215000000,1648854864,2015,667
Jurassic World,124,Adventure,215000000,1648854864,2015,667
Jurassic World,124,Sci-Fi,215000000,1648854864,2015,667
The Lego Movie,100,Action,60000000,457729388,2014,663
The Lego Movie,100,Adventure,60000000,457729388,2014,663
The Lego Movie,100,Animation,60000000,457729388,2014,663
Justin Bieber: Never Say Never,105,Documentary,13000000,99034125,2011,662
Justin Bieber: Never Say Never,105,Music,13000000,99034125,2011,662
Don Jon,90,Comedy,5500000,41268579,2013,650
Don Jon,90,Drama,5500000,41268579,2013,650
Don Jon,90,Romance,5500000,41268579,2013,650
About Time,123,Comedy,12000000,89309178,2013,644
About Time,123,Drama,12000000,89309178,2013,644
About Time,123,Fantasy,12000000,89309178,2013,644
Sausage Party,89,Adventure,19000000,141344255,2016,644
Sausage Party,89,Animation,19000000,141344255,2016,644
Sausage Party,89,Comedy,19000000,141344255,2016,644
Venom,112,Action,116000000,853628605,2018,636
Venom,112,Sci-Fi,116000000,853628605,2018,636
Venom,112,Thriller,116000000,853628605,2018,636
The Hangover Part II,102,Comedy,80000000,586464305,2011,633
The Hangover Part II,102,Mystery,80000000,586464305,2011,633
We're the Millers,110,Comedy,37000000,267816276,2013,624
We're the Millers,110,Crime,37000000,267816276,2013,624
Straight Outta Compton,147,Biography,28000000,202182981,2015,622
Straight Outta Compton,147,Drama,28000000,202182981,2015,622
Straight Outta Compton,147,History,28000000,202182981,2015,622
True Grit,110,Adventure,35000000,252276928,2010,621
True Grit,110,Drama,35000000,252276928,2010,621
True Grit,110,Western,35000000,252276928,2010,621
Aquaman,143,Action,160000000,1146894640,2018,617
Aquaman,143,Adventure,160000000,1146894640,2018,617
Aquaman,143,Fantasy,160000000,1146894640,2018,617
Eighth Grade,93,Comedy,2000000,14341016,2018,617
Eighth Grade,93,Drama,2000000,14341016,2018,617
Deadpool 2,119,Action,110000000,786680557,2018,615
Deadpool 2,119,Adventure,110000000,786680557,2018,615
Deadpool 2,119,Comedy,110000000,786680557,2018,615
Happy Death Day 2U,100,Drama,9000000,64179495,2019,613
Happy Death Day 2U,100,Horror,9000000,64179495,2019,613
Happy Death Day 2U,100,Mystery,9000000,64179495,2019,613
The Possession of Hannah Grace,86,Horror,6000000,42785387,2018,613
The Possession of Hannah Grace,86,Mystery,6000000,42785387,2018,613
The Possession of Hannah Grace,86,Thriller,6000000,42785387,2018,613
Paper Towns,109,Comedy,12000000,85450484,2015,612
Paper Towns,109,Drama,12000000,85450484,2015,612
Paper Towns,109,Mystery,12000000,85450484,2015,612
If I Stay,107,Drama,11000000,78356170,2014,612
If I Stay,107,Fantasy,11000000,78356170,2014,612
If I Stay,107,Music,11000000,78356170,2014,612
Overboard,112,Comedy,12000000,85369830,2018,611
Overboard,112,Romance,12000000,85369830,2018,611
Hereditary,127,Drama,10000000,70133905,2018,601
Hereditary,127,Horror,10000000,70133905,2018,601
Hereditary,127,Mystery,10000000,70133905,2018,601
Peter Rabbit,95,Adventure,50000000,347136477,2018,594
Peter Rabbit,95,Animation,50000000,347136477,2018,594
Peter Rabbit,95,Comedy,50000000,347136477,2018,594
Fifty Shades Darker,118,Drama,55000000,381398492,2017,593
Fifty Shades Darker,118,Romance,55000000,381398492,2017,593
Act of Valor,110,Action,12000000,82497035,2012,587
Act of Valor,110,Adventure,12000000,82497035,2012,587
Act of Valor,110,Drama,12000000,82497035,2012,587
Pitch Perfect,112,Comedy,17000000,116044347,2012,583
Pitch Perfect,112,Music,17000000,116044347,2012,583
Pitch Perfect,112,Romance,17000000,116044347,2012,583
Avengers: Infinity War,149,Action,300000000,2048134200,2018,583
Avengers: Infinity War,149,Adventure,300000000,2048134200,2018,583
Avengers: Infinity War,149,Sci-Fi,300000000,2048134200,2018,583
Skyline,92,Action,10000000,68264973,2010,583
Skyline,92,Sci-Fi,10000000,68264973,2010,583
Skyline,92,Thriller,10000000,68264973,2010,583
The Boy,97,Horror,10000000,68220952,2016,582
The Boy,97,Mystery,10000000,68220952,2016,582
The Boy,97,Thriller,10000000,68220952,2016,582
Zootopia,108,Adventure,150000000,1019429616,2016,580
Zootopia,108,Animation,150000000,1019429616,2016,580
Zootopia,108,Comedy,150000000,1019429616,2016,580
Fifty Shades Freed,105,Drama,55000000,371350619,2018,575
Fifty Shades Freed,105,Romance,55000000,371350619,2018,575
Fifty Shades Freed,105,Thriller,55000000,371350619,2018,575
The Avengers,143,Action,225000000,1517935897,2012,575
The Avengers,143,Adventure,225000000,1517935897,2012,575
The Avengers,143,Sci-Fi,225000000,1517935897,2012,575
Black Panther,134,Action,200000000,1348258224,2018,574
Black Panther,134,Adventure,200000000,1348258224,2018,574
Black Panther,134,Sci-Fi,200000000,1348258224,2018,574
Baby Driver,113,Action,34000000,228104185,2017,571
Baby Driver,113,Crime,34000000,228104185,2017,571
Baby Driver,113,Drama,34000000,228104185,2017,571
The Hunger Games: Catching Fire,146,Action,130000000,864868047,2013,565
The Hunger Games: Catching Fire,146,Adventure,130000000,864868047,2013,565
The Hunger Games: Catching Fire,146,Sci-Fi,130000000,864868047,2013,565
Sultan,170,Action,11000000,72989781,2016,564
Sultan,170,Drama,11000000,72989781,2016,564
Sultan,170,Sport,11000000,72989781,2016,564
22 Jump Street,112,Action,50000000,331333876,2014,563
22 Jump Street,112,Comedy,50000000,331333876,2014,563
22 Jump Street,112,Crime,50000000,331333876,2014,563
That Awkward Moment,94,Comedy,8000000,53068955,2014,563
That Awkward Moment,94,Romance,8000000,53068955,2014,563
The Vow,104,Drama,30000000,197618160,2012,559
The Vow,104,Romance,30000000,197618160,2012,559
"Love, Simon",110,Comedy,10000000,65520633,2018,555
"Love, Simon",110,Drama,10000000,65520633,2018,555
"Love, Simon",110,Romance,10000000,65520633,2018,555
American Hustle,138,Crime,40000000,257878294,2013,545
American Hustle,138,Drama,40000000,257878294,2013,545
Captain Marvel,123,Action,175000000,1123061550,2019,542
Captain Marvel,123,Adventure,175000000,1123061550,2019,542
Captain Marvel,123,Sci-Fi,175000000,1123061550,2019,542
House at the End of the Street,101,Drama,6900000,44103982,2012,539
House at the End of the Street,101,Horror,6900000,44103982,2012,539
House at the End of the Street,101,Thriller,6900000,44103982,2012,539
The Last Exorcism Part II,88,Drama,4000000,25448707,2013,536
The Last Exorcism Part II,88,Horror,4000000,25448707,2013,536
The Last Exorcism Part II,88,Thriller,4000000,25448707,2013,536
Devil,80,Horror,10000000,63354114,2010,534
Devil,80,Mystery,10000000,63354114,2010,534
Devil,80,Thriller,10000000,63354114,2010,534
Gravity,91,Drama,110000000,693698673,2013,531
Gravity,91,Sci-Fi,110000000,693698673,2013,531
Gravity,91,Thriller,110000000,693698673,2013,531
Murder on the Orient Express,114,Crime,55000000,345922730,2017,529
Murder on the Orient Express,114,Drama,55000000,345922730,2017,529
Murder on the Orient Express,114,Mystery,55000000,345922730,2017,529
The Favourite,119,Biography,15000000,94113929,2018,527
The Favourite,119,Drama,15000000,94113929,2018,527
The Favourite,119,History,15000000,94113929,2018,527
How to Be a Latin Lover,115,Comedy,10000000,62556228,2017,526
How to Be a Latin Lover,115,Drama,10000000,62556228,2017,526
Do You Believe?,120,Drama,2300000,14304931,2015,522
Incredibles 2,118,Action,200000000,1242520711,2018,521
Incredibles 2,118,Adventure,200000000,1242520711,2018,521
Incredibles 2,118,Animation,200000000,1242520711,2018,521
BlacKkKlansman,135,Biography,15000000,93017335,2018,520
BlacKkKlansman,135,Crime,15000000,93017335,2018,520
BlacKkKlansman,135,Drama,15000000,93017335,2018,520
"Everything, Everything",96,Drama,10000000,61603136,2017,516
"Everything, Everything",96,Romance,10000000,61603136,2017,516
Ride Along,99,Action,25000000,153733800,2014,515
Ride Along,99,Comedy,25000000,153733800,2014,515
Ride Along,99,Crime,25000000,153733800,2014,515
The Hunger Games: Mockingjay - Part 1,123,Action,125000000,766575131,2014,513
The Hunger Games: Mockingjay - Part 1,123,Adventure,125000000,766575131,2014,513
The Hunger Games: Mockingjay - Part 1,123,Sci-Fi,125000000,766575131,2014,513
Yeh Jawaani Hai Deewani,160,Comedy,8300000,50827466,2013,512
Yeh Jawaani Hai Deewani,160,Drama,8300000,50827466,2013,512
Yeh Jawaani Hai Deewani,160,Musical,8300000,50827466,2013,512
Iron Man 3,130,Action,200000000,1215392272,2013,508
Iron Man 3,130,Adventure,200000000,1215392272,2013,508
Iron Man 3,130,Sci-Fi,200000000,1215392272,2013,508
The Martian,144,Adventure,108000000,655271443,2015,507
The Martian,144,Drama,108000000,655271443,2015,507
The Martian,144,Sci-Fi,108000000,655271443,2015,507
Horrible Bosses,98,Comedy,35000000,212417601,2011,507
Horrible Bosses,98,Crime,35000000,212417601,2011,507
Gone Girl,149,Drama,61000000,368567189,2014,504
Gone Girl,149,Mystery,61000000,368567189,2014,504
Gone Girl,149,Thriller,61000000,368567189,2014,504
Margin Call,107,Drama,3400000,20433227,2011,501
Margin Call,107,Thriller,3400000,20433227,2011,501
The Strangers: Prey at Night,85,Horror,5000000,29960051,2018,499
No Strings Attached,108,Comedy,25000000,149228078,2011,497
No Strings Attached,108,Romance,25000000,149228078,2011,497
The Possession,92,Horror,14000000,82925064,2012,492
The Possession,92,Mystery,14000000,82925064,2012,492
The Possession,92,Thriller,14000000,82925064,2012,492
Nightcrawler,117,Crime,8500000,50334418,2014,492
Nightcrawler,117,Drama,8500000,50334418,2014,492
Nightcrawler,117,Thriller,8500000,50334418,2014,492
Lee Daniels' The Butler,132,Biography,30000000,177025498,2013,490
Lee Daniels' The Butler,132,Drama,30000000,177025498,2013,490
Safety Not Guaranteed,86,Comedy,750000,4422318,2012,490
Safety Not Guaranteed,86,Drama,750000,4422318,2012,490
Safety Not Guaranteed,86,Romance,750000,4422318,2012,490
Hotel Transylvania 2,89,Animation,80000000,469500298,2015,487
Hotel Transylvania 2,89,Comedy,80000000,469500298,2015,487
Hotel Transylvania 2,89,Family,80000000,469500298,2015,487
The Overnight,79,Comedy,200000,1165996,2015,483
The Overnight,79,Mystery,200000,1165996,2015,483
The Skeleton Twins,93,Comedy,1000000,5797192,2014,480
The Skeleton Twins,93,Drama,1000000,5797192,2014,480
The Skeleton Twins,93,Romance,1000000,5797192,2014,480
Limitless,105,Mystery,27000000,155564919,2011,476
Limitless,105,Sci-Fi,27000000,155564919,2011,476
Limitless,105,Thriller,27000000,155564919,2011,476
Transformers: Dark of the Moon,154,Action,195000000,1123790543,2011,476
Transformers: Dark of the Moon,154,Adventure,195000000,1123790543,2011,476
Transformers: Dark of the Moon,154,Sci-Fi,195000000,1123790543,2011,476
Evil Dead,91,Fantasy,17000000,97778356,2013,475
Evil Dead,91,Horror,17000000,97778356,2013,475
Evil Dead,91,Thriller,17000000,97778356,2013,475
Birdman or (The Unexpected Virtue of Ignorance),119,Comedy,18000000,103215094,2014,473
Birdman or (The Unexpected Virtue of Ignorance),119,Drama,18000000,103215094,2014,473
Blue Jasmine,98,Drama,18000000,102912961,2013,472
Sorry to Bother You,111,Comedy,3200000,18285560,2018,471
Sorry to Bother You,111,Fantasy,3200000,18285560,2018,471
Sorry to Bother You,111,Sci-Fi,3200000,18285560,2018,471
Miracles from Heaven,109,Biography,13000000,73798736,2016,468
Miracles from Heaven,109,Drama,13000000,73798736,2016,468
Miracles from Heaven,109,Family,13000000,73798736,2016,468
Dear John,108,Drama,25000000,142033509,2010,468
Dear John,108,Romance,25000000,142033509,2010,468
Dear John,108,War,25000000,142033509,2010,468
Looper,113,Action,30000000,170466405,2012,468
Looper,113,Crime,30000000,170466405,2012,468
Looper,113,Drama,30000000,170466405,2012,468
The Florida Project,111,Drama,2000000,11295324,2017,465
Brooklyn,117,Drama,11000000,62076141,2015,464
Brooklyn,117,Romance,11000000,62076141,2015,464
Cinderella,113,Fantasy,95000000,534551353,2015,463
Cinderella,105,Drama,95000000,534551353,2015,463
Cinderella,105,Family,95000000,534551353,2015,463
Cinderella,105,Fantasy,95000000,534551353,2015,463
The Social Network,120,Biography,40000000,224922135,2010,462
The Social Network,120,Drama,40000000,224922135,2010,462
Skyfall,143,Action,200000000,1110526981,2012,455
Skyfall,143,Adventure,200000000,1110526981,2012,455
Skyfall,143,Thriller,200000000,1110526981,2012,455
Step Up 3D,107,Drama,30000000,165889117,2010,453
Step Up 3D,107,Music,30000000,165889117,2010,453
Step Up 3D,107,Romance,30000000,165889117,2010,453
Upgrade,100,Action,3000000,16553285,2018,452
Upgrade,100,Sci-Fi,3000000,16553285,2018,452
Upgrade,100,Thriller,3000000,16553285,2018,452
The Jungle Book,106,Adventure,175000000,962854547,2016,450
The Jungle Book,106,Drama,175000000,962854547,2016,450
The Jungle Book,106,Family,175000000,962854547,2016,450
Wonder Woman,141,Action,150000000,821133378,2017,447
Wonder Woman,141,Adventure,150000000,821133378,2017,447
Wonder Woman,141,Fantasy,150000000,821133378,2017,447
The Call,94,Crime,12800000,69821476,2013,445
The Call,94,Drama,12800000,69821476,2013,445
The Call,94,Horror,12800000,69821476,2013,445
Jumping the Broom,112,Comedy,7000000,38158601,2011,445
Jumping the Broom,112,Drama,7000000,38158601,2011,445
The Call,25,Documentary,12800000,69821476,2013,445
Martha Marcy May Marlene,102,Drama,1000000,5438911,2011,444
Martha Marcy May Marlene,102,Mystery,1000000,5438911,2011,444
Martha Marcy May Marlene,102,Thriller,1000000,5438911,2011,444
Midnight in Paris,94,Comedy,30000000,162502774,2011,442
Midnight in Paris,94,Fantasy,30000000,162502774,2011,442
Midnight in Paris,94,Romance,30000000,162502774,2011,442
Rio,96,Adventure,90000000,487519809,2011,442
Rio,96,Animation,90000000,487519809,2011,442
Rio,96,Comedy,90000000,487519809,2011,442
Drive,100,Crime,15000000,81357930,2011,442
Drive,100,Drama,15000000,81357930,2011,442
Sinister 2,97,Horror,10000000,54104225,2015,441
Sinister 2,97,Mystery,10000000,54104225,2015,441
Sinister 2,97,Thriller,10000000,54104225,2015,441
The Way Way Back,103,Comedy,5000000,26853810,2013,437
The Way Way Back,103,Drama,5000000,26853810,2013,437
Toy Story 3,103,Adventure,200000000,1068879522,2010,434
Toy Story 3,103,Animation,200000000,1068879522,2010,434
Toy Story 3,103,Comedy,200000000,1068879522,2010,434
The Heat,117,Action,43000000,229727774,2013,434
The Heat,117,Comedy,43000000,229727774,2013,434
The Heat,117,Crime,43000000,229727774,2013,434
ABCD (Any Body Can Dance),160,Drama,1900000,10137234,2013,434
ABCD (Any Body Can Dance),160,Music,1900000,10137234,2013,434
Woman in Gold,109,Biography,11000000,58586407,2015,433
Woman in Gold,109,Drama,11000000,58586407,2015,433
Woman in Gold,109,History,11000000,58586407,2015,433
A Haunted House 2,86,Comedy,4000000,21206861,2014,430
A Haunted House 2,86,Fantasy,4000000,21206861,2014,430
Apollo 18,86,Horror,5000000,26517819,2011,430
Apollo 18,86,Mystery,5000000,26517819,2011,430
Apollo 18,86,Sci-Fi,5000000,26517819,2011,430
The Grand Budapest Hotel,99,Adventure,31000000,163981261,2014,429
The Grand Budapest Hotel,99,Comedy,31000000,163981261,2014,429
The Grand Budapest Hotel,99,Crime,31000000,163981261,2014,429
Gifted,101,Drama,7000000,36964656,2017,428
Transformers: Age of Extinction,165,Action,210000000,1104039076,2014,426
Transformers: Age of Extinction,165,Adventure,210000000,1104039076,2014,426
Transformers: Age of Extinction,165,Sci-Fi,210000000,1104039076,2014,426
Rogue One: A Star Wars Story,133,Action,200000000,1049102856,2016,425
Rogue One: A Star Wars Story,133,Adventure,200000000,1049102856,2016,425
Rogue One: A Star Wars Story,133,Sci-Fi,200000000,1049102856,2016,425
Inception,148,Action,160000000,835524642,2010,422
Inception,148,Adventure,160000000,835524642,2010,422
Inception,148,Sci-Fi,160000000,835524642,2010,422
Pet Sematary,101,Horror,21000000,109501146,2019,421
Pet Sematary,101,Mystery,21000000,109501146,2019,421
Pet Sematary,101,Thriller,21000000,109501146,2019,421
Flight,138,Drama,31000000,160558438,2012,418
Flight,138,Thriller,31000000,160558438,2012,418
50/50,100,Comedy,8000000,41334735,2011,417
50/50,100,Drama,8000000,41334735,2011,417
50/50,100,Romance,8000000,41334735,2011,417
Our Idiot Brother,90,Comedy,5000000,25861249,2011,417
Our Idiot Brother,90,Drama,5000000,25861249,2011,417
Slender Man,93,Horror,10000000,51723644,2018,417
Slender Man,93,Mystery,10000000,51723644,2018,417
Slender Man,93,Thriller,10000000,51723644,2018,417
Life of Pi,127,Adventure,120000000,620912003,2012,417
Life of Pi,127,Drama,120000000,620912003,2012,417
Life of Pi,127,Fantasy,120000000,620912003,2012,417
Devil's Due,89,Horror,7000000,36146087,2014,416
Devil's Due,89,Mystery,7000000,36146087,2014,416
Devil's Due,89,Thriller,7000000,36146087,2014,416
Super 8,112,Mystery,50000000,257972745,2011,416
Super 8,112,Sci-Fi,50000000,257972745,2011,416
Super 8,112,Thriller,50000000,257972745,2011,416
Resident Evil: Afterlife,96,Action,57500000,295874190,2010,415
Resident Evil: Afterlife,96,Adventure,57500000,295874190,2010,415
Resident Evil: Afterlife,96,Horror,57500000,295874190,2010,415
